Date,Open,High,Low,Close,Volume,Adj Close
2017-01-29,917.1,920.99,913.08,918.78,1173.51062995,918.78
2017-01-30,912.03,919.99,910.45,913.53,1348.91924469,913.53
2017-01-31,919.75,923.0,910.0,919.75,3120.87214383,919.75
2017-02-01,963.09,970.0,917.5,963.99,9510.54254047,963.99
2017-02-02,983.78,986.96,962.0,983.79,6949.71505872,983.79
2017-02-03,1008.29,1011.65,973.12,1009.18,8269.16316156,1009.18
2017-02-04,1015.13,1022.64,987.01,1015.06,10928.1058627,1015.06
2017-02-05,1033.17,1044.23,1004.0,1034.13,5757.29008581,1034.13
2017-02-06,1010.01,1034.6,1004.7,1010.03,4343.0388117,1010.03
2017-02-07,1023.51,1031.94,1005.1,1023.51,5084.04773826,1023.51
2017-02-08,1051.21,1056.25,1021.3,1051.05,5371.92386833,1051.05
2017-02-09,1051.7,1070.0,1025.0,1050.4,9630.17402537,1050.4
2017-02-10,985.19,1074.69,913.73,986.0,25150.2995813,986.0
2017-02-11,995.51,1010.68,950.0,995.49,10731.08037327,995.49
2017-02-12,1011.01,1020.0,987.62,1012.4,4472.49289526,1012.4
2017-02-13,999.51,1011.97,991.98,1000.73,2683.99735828,1000.73
2017-02-14,1000.09,1007.89,975.1,1000.1,4576.49711255,1000.1
2017-02-15,1008.35,1019.0,987.97,1008.88,6761.10511052,1008.88
2017-02-16,1010.75,1013.8,1000.97,1012.37,3097.35859974,1012.37
2017-02-17,1032.7,1043.21,1010.75,1033.0,5999.43547507,1033.0
2017-02-18,1054.24,1064.99,1031.98,1055.76,6082.95536369,1055.76
2017-02-19,1056.0,1068.99,1046.14,1056.4,4471.97055627,1056.4
2017-02-20,1050.64,1061.9,1039.07,1051.8,2270.8499116,1051.8
2017-02-21,1083.99,1089.99,1044.39,1084.0,3669.81150743,1084.0
2017-02-22,1124.63,1126.86,1077.0,1124.62,8390.03589452,1124.62
2017-02-23,1130.02,1143.0,1098.16,1130.01,11674.38926566,1130.01
2017-02-24,1183.58,1193.92,1120.73,1187.44,11759.08049149,1187.44
2017-02-25,1180.14,1220.0,1091.1,1180.14,19591.08909445,1180.14
2017-02-26,1151.79,1184.73,1127.0,1152.2,6238.43763039,1152.2
2017-02-27,1179.05,1184.97,1133.0,1180.96,3540.37319934,1180.96
2017-02-28,1194.55,1197.99,1169.0,1194.88,4640.04631514,1194.88
2017-03-01,1189.64,1209.99,1176.27,1189.64,7561.81495003,1189.64
2017-03-02,1228.6,1231.0,1188.3,1228.6,6011.30325017,1228.6
2017-03-03,1256.22,1283.25,1215.0,1257.6,7762.1419202,1257.6
2017-03-04,1285.33,1298.0,1255.0,1285.33,7545.47720312,1285.33
2017-03-05,1259.01,1289.55,1230.0,1259.01,4951.27921119,1259.01
2017-03-06,1269.98,1275.0,1240.0,1273.0,3026.02794114,1273.0
2017-03-07,1278.01,1285.0,1251.0,1278.12,4249.61232437,1278.12
2017-03-08,1233.04,1281.62,1175.97,1233.86,14450.03806839,1233.86
2017-03-09,1149.32,1245.49,1145.5,1153.1,13411.10682291,1153.1
2017-03-10,1189.71,1208.0,1135.01,1190.97,7657.51244319,1190.97
2017-03-11,1112.55,1350.0,975.0,1115.0,33463.22542441,1115.0
2017-03-12,1176.5,1198.0,1106.51,1176.58,7337.97835787,1176.58
2017-03-13,1241.67,1249.02,1215.43,1242.48,5611.98996943,1242.48
2017-03-14,1244.19,1260.0,1226.5,1244.17,5699.98675618,1244.17
2017-03-15,1259.39,1260.0,1238.32,1259.97,3895.80791498,1259.97
2017-03-16,1173.04,1259.99,1130.0,1174.58,15114.76270532,1174.58
2017-03-17,1085.21,1187.99,1069.99,1087.88,16128.67488738,1087.88
2017-03-18,945.5,1099.0,944.36,949.21,21808.53828274,949.21
2017-03-19,1032.73,1063.7,945.51,1034.8,12328.73684943,1034.8
2017-03-21,1114.12,1117.9,1030.82,1115.7,11040.82381973,1115.7
2017-03-22,1023.87,1115.15,988.0,1023.0,14117.92917523,1023.0
2017-03-23,1023.02,1054.4,1010.69,1023.02,6161.2273355,1023.02
2017-03-24,926.0,1032.0,921.0,926.0,15351.69726392,926.0
2017-03-25,948.31,955.59,891.33,949.2,14009.8110432,949.2
2017-03-26,946.08,997.0,937.52,946.15,9487.14826525,946.15
2017-03-27,1033.84,1040.0,946.08,1035.1,8481.59556979,1035.1
2017-03-28,1039.47,1068.26,1014.9,1040.61,9108.41282095,1040.61
2017-03-29,1034.03,1059.43,1008.16,1034.76,9609.71269757,1034.76
2017-03-30,1025.15,1050.17,1017.14,1027.56,8575.83197888,1027.56
2017-03-31,1075.09,1081.0,1024.0,1076.7,11911.2908404,1076.7
2017-04-01,1077.53,1097.0,1061.64,1079.07,5432.45805069,1079.07
2017-04-02,1091.0,1100.0,1066.49,1092.63,7343.68306766,1092.63
2017-04-03,1145.58,1152.0,1076.0,1146.03,10951.66044976,1146.03
2017-04-04,1137.05,1162.93,1118.85,1137.95,7765.33812804,1137.95
2017-04-05,1126.81,1145.0,1111.0,1128.49,5485.81394011,1128.49
2017-04-06,1194.14,1201.37,1127.23,1194.89,9115.03806225,1194.89
2017-04-07,1184.05,1202.0,1176.0,1185.57,5557.4620305,1185.57
2017-04-08,1178.54,1197.3,1166.66,1181.97,2831.27448005,1181.97
2017-04-09,1210.33,1216.87,1173.98,1210.62,4772.43501101,1210.62
2017-04-10,1208.48,1219.71,1195.0,1208.97,3644.44026194,1208.97
2017-04-11,1222.75,1229.0,1198.02,1222.75,3528.12670935,1222.75
2017-04-12,1209.45,1224.57,1208.0,1212.4,3492.76307595,1212.4
2017-04-13,1173.35,1219.45,1141.0,1173.35,7099.24827998,1173.35
2017-04-14,1169.53,1193.0,1142.0,1169.98,9051.82152482,1169.98
2017-04-15,1171.79,1192.5,1169.0,1172.87,1658.46947599,1172.87
2017-04-16,1168.98,1179.3,1150.0,1173.25,2585.36537466,1173.25
2017-04-17,1178.65,1192.5,1161.0,1180.95,3707.17172841,1180.95
2017-04-18,1201.56,1210.0,1175.95,1201.53,5522.43316961,1201.53
2017-04-19,1200.92,1209.99,1190.0,1201.52,5941.02225701,1201.52
2017-04-20,1232.42,1243.88,1200.2,1232.51,6121.49750225,1232.51
2017-04-21,1241.93,1252.32,1231.65,1242.59,4976.93750406,1242.59
2017-04-22,1241.9,1247.15,1199.0,1242.56,3840.05640344,1242.56
2017-04-23,1238.25,1248.99,1223.42,1239.22,3021.86888549,1239.22
2017-04-24,1253.49,1254.0,1234.0,1253.62,2984.20887062,1253.62
2017-04-25,1271.58,1280.0,1251.07,1272.74,5240.6920563,1272.74
2017-04-26,1291.84,1330.0,1265.0,1294.8,8502.10100559,1294.8
2017-04-27,1333.54,1342.02,1285.0,1333.54,6754.21288855,1333.54
2017-04-28,1323.84,1347.02,1299.0,1323.84,7993.05990891,1323.84
2017-04-29,1333.02,1342.8,1316.0,1333.02,4195.81040173,1333.02
2017-04-30,1354.26,1356.0,1315.68,1352.91,3588.81463198,1352.91
2017-05-01,1397.24,1425.0,1341.22,1397.63,8497.00229097,1397.63
2017-05-02,1444.37,1481.73,1388.0,1446.19,9050.50132079,1446.19
2017-05-03,1502.44,1516.04,1431.02,1502.96,10704.86384912,1502.96
2017-05-04,1515.95,1623.01,1444.94,1521.73,19585.41971406,1521.73
2017-05-05,1531.16,1609.0,1496.07,1531.16,15445.24983664,1531.16
2017-05-06,1555.0,1578.97,1495.0,1557.59,8401.52053987,1557.59
2017-05-07,1562.15,1565.0,1525.0,1562.15,7428.46635254,1562.15
2017-05-08,1642.01,1643.36,1553.04,1642.0,18636.80890372,1642.0
2017-05-09,1722.14,1760.4,1616.0,1724.8,17445.71622147,1724.8
2017-05-10,1761.51,1794.21,1682.0,1761.51,11347.00206875,1761.51
2017-05-11,1823.02,1892.0,1745.01,1825.92,14790.46113157,1825.92
2017-05-12,1725.12,1834.41,1650.0,1728.85,16565.38913795,1728.85
2017-05-13,1768.05,1785.82,1601.46,1768.05,11036.01980861,1768.05
2017-05-14,1777.43,1815.0,1753.0,1780.0,4907.90440722,1780.0
2017-05-15,1730.96,1784.0,1682.56,1734.99,12950.25107232,1734.99
2017-05-16,1710.5,1750.0,1641.22,1710.46,16638.3610971,1710.46
2017-05-17,1772.51,1840.42,1670.01,1772.51,17962.07554184,1772.51
2017-05-18,1879.02,1881.0,1766.33,1880.89,11730.43222179,1880.89
2017-05-19,1959.99,1969.99,1874.99,1960.52,14177.94695669,1960.52
2017-05-20,2001.99,2004.0,1914.0,1999.6,12294.38003892,1999.6
2017-05-21,2020.01,2063.11,1961.52,2020.85,6917.06748325,2020.85
2017-05-22,2043.0,2230.34,2008.75,2043.0,15322.81284096,2043.0
2017-05-23,2247.6,2268.12,2001.0,2251.24,14763.53325293,2251.24
2017-05-24,2390.4,2481.75,2242.85,2390.41,21415.98148071,2390.41
2017-05-25,2376.01,2760.1,2263.72,2376.05,31438.69294163,2376.05
2017-05-26,2267.28,2599.12,2060.0,2271.67,30230.31573844,2271.67
2017-05-27,2046.79,2339.94,1850.0,2051.12,26804.14303618,2051.12
2017-05-28,2160.57,2313.96,2015.3,2160.48,15501.43068612,2160.48
2017-05-29,2265.94,2350.0,2110.0,2268.6,12085.17896118,2268.6
2017-05-30,2179.92,2339.08,2160.0,2187.87,13533.35665405,2187.87
2017-05-31,2307.01,2334.0,2154.28,2307.02,16480.93146337,2307.02
2017-06-01,2378.01,2456.39,2286.38,2380.22,18321.8104714,2380.22
2017-06-02,2475.05,2476.07,2368.01,2475.05,12084.86825448,2475.05
2017-06-03,2562.53,2584.34,2445.0,2562.53,11216.22857061,2562.53
2017-06-04,2525.97,2570.0,2460.0,2527.43,9077.9120567,2527.43
2017-06-05,2674.01,2689.09,2519.46,2675.15,11789.15804789,2675.15
2017-06-06,2852.5,2933.0,2669.14,2860.15,26977.58081553,2860.15
2017-06-07,2710.88,2893.28,2612.5,2712.99,16484.8984663,2712.99
2017-06-08,2801.0,2815.0,2613.13,2811.34,13642.30639353,2811.34
2017-06-09,2808.87,2868.23,2780.43,2809.99,7932.67108278,2809.99
2017-06-10,2879.64,2912.98,2790.0,2879.65,9604.16431284,2879.65
2017-06-11,2950.79,2961.46,2861.53,2952.76,7144.55602796,2952.76
2017-06-12,2630.0,2980.0,2480.03,2632.99,30890.44750951,2632.99
2017-06-13,2695.71,2783.62,2630.03,2700.4,16735.68973388,2700.4
2017-06-14,2382.03,2801.0,2320.0,2388.45,28663.56958256,2388.45
2017-06-15,2405.58,2516.2,2120.0,2408.64,37043.04243157,2408.64
2017-06-16,2456.71,2540.0,2307.66,2458.25,14516.78427467,2458.25
2017-06-17,2662.92,2674.39,2420.53,2665.5,10905.0606653,2665.5
2017-06-18,2502.92,2674.4,2460.62,2503.87,9492.48467151,2503.87
2017-06-19,2582.27,2596.0,2480.96,2582.15,10523.2865165,2582.15
2017-06-20,2749.93,2783.0,2581.0,2750.0,15752.67553595,2750.0
2017-06-21,2651.05,2789.0,2611.0,2651.04,15437.40336833,2651.04
2017-06-22,2701.12,2740.0,2594.61,2709.63,11273.68983423,2709.63
2017-06-23,2701.26,2745.0,2688.88,2701.26,7787.20541629,2701.26
2017-06-24,2553.95,2724.96,2512.13,2553.73,13575.04019513,2553.73
2017-06-25,2483.38,2635.72,2432.0,2483.38,10448.97473243,2483.38
2017-06-26,2425.16,2550.03,2315.01,2425.14,21705.25609859,2425.14
2017-06-27,2521.9,2524.08,2291.0,2521.9,19176.80409588,2521.9
2017-06-28,2551.51,2593.0,2468.01,2551.51,12736.00093769,2551.51
2017-06-29,2547.01,2594.78,2500.31,2547.01,8003.07758005,2547.01
2017-06-30,2462.99,2565.01,2455.55,2462.73,8723.37654164,2462.73
2017-07-01,2424.96,2517.11,2390.0,2424.96,8951.05250675,2424.96
2017-07-02,2507.3,2517.5,2374.34,2504.39,8570.00386823,2504.39
2017-07-03,2559.21,2595.0,2472.68,2564.13,11683.57038068,2564.13
2017-07-04,2590.0,2639.47,2539.86,2590.4,9760.68893324,2590.4
2017-07-05,2597.31,2623.0,2530.1,2597.31,10690.36681855,2597.31
2017-07-06,2602.46,2614.0,2522.0,2608.15,8544.504388,2608.15
2017-07-07,2482.0,2612.0,2475.0,2484.62,9042.49569392,2484.62
2017-07-08,2550.0,2555.0,2462.0,2551.96,5844.96093896,2551.96
2017-07-09,2510.0,2564.65,2501.0,2513.49,4368.9951278,2513.49
2017-07-10,2338.0,2527.88,2315.0,2339.11,15638.98350079,2339.11
2017-07-11,2336.69,2399.0,2242.62,2339.63,18718.55661405,2339.63
2017-07-12,2376.94,2408.84,2239.54,2377.79,13301.01680085,2377.79
2017-07-13,2347.8,2425.16,2312.93,2347.8,8549.68729556,2347.8
2017-07-14,2200.66,2357.84,2140.0,2207.34,12447.04740331,2207.34
2017-07-15,2025.85,2226.0,1978.0,2031.94,19156.18192474,2031.94
2017-07-16,1934.57,2050.44,1830.0,1936.93,25926.4549277,1936.93
2017-07-17,2205.99,2208.98,1901.0,2208.95,24973.24967068,2208.95
2017-07-18,2288.0,2392.0,2164.0,2288.0,26895.13843564,2288.0
2017-07-19,2269.01,2402.5,2223.0,2271.7,17164.48332039,2271.7
2017-07-20,2832.37,2835.0,2242.0,2832.37,27956.04894775,2832.37
2017-07-21,2695.02,2938.0,2611.39,2699.03,23548.66670306,2699.03
2017-07-22,2820.07,2882.0,2644.59,2820.07,13064.0399008,2820.07
2017-07-23,2721.11,2855.0,2640.0,2728.39,11062.58989345,2728.39
2017-07-24,2755.1,2800.0,2701.0,2759.86,9866.98553842,2759.86
2017-07-25,2537.84,2775.79,2450.0,2545.98,21254.92323475,2545.98
2017-07-26,2502.66,2608.96,2400.0,2509.99,17585.92589383,2509.99
2017-07-27,2681.57,2691.39,2494.01,2681.57,11909.71485859,2681.57
2017-07-28,2776.25,2825.0,2645.0,2777.62,14388.26299078,2777.62
2017-07-29,2678.5,2791.08,2631.78,2678.82,9556.17495516,2678.82
2017-07-30,2726.89,2774.45,2569.69,2732.03,10935.17646685,2732.03
2017-07-31,2841.01,2889.99,2680.01,2841.0,11076.35474487,2841.0
2017-08-01,2691.37,2929.17,2615.0,2699.98,12426.01397776,2699.98
2017-08-02,2687.13,2760.0,2650.0,2687.1,9445.0357138,2687.1
2017-08-03,2798.1,2807.44,2676.7,2803.49,7991.96202949,2803.49
2017-08-04,2853.02,2877.52,2765.91,2853.04,7653.19159959,2853.04
2017-08-05,3235.85,3339.66,2840.65,3235.97,16966.48395127,3235.97
2017-08-06,3247.0,3296.51,3146.1,3256.0,6082.97650971,3256.0
2017-08-07,3379.62,3430.0,3186.0,3379.58,11963.68749942,3379.58
2017-08-08,3447.19,3490.0,3300.0,3452.76,15731.80493109,3452.76
2017-08-09,3293.01,3450.98,3178.72,3298.88,14215.37245604,3298.88
2017-08-10,3427.0,3448.0,3293.01,3427.0,9122.30573363,3427.0
2017-08-11,3671.0,3678.0,3390.67,3670.2,11473.56564319,3670.2
2017-08-12,3830.01,3934.0,3586.95,3838.63,12754.350785,3838.63
2017-08-13,4086.9,4190.0,3812.73,4090.0,16109.87626147,4090.0
2017-08-14,4247.45,4328.0,3964.96,4254.89,13885.62596575,4254.89
2017-08-15,4168.06,4400.0,3800.0,4178.36,25827.9635127,4178.36
2017-08-16,4322.43,4364.0,3926.06,4322.4,12524.012282,4322.4
2017-08-17,4300.42,4480.0,4167.21,4317.64,14856.31334303,4317.64
2017-08-18,4102.48,4368.0,3964.96,4117.47,17248.93526406,4117.47
2017-08-19,4095.64,4188.0,3900.0,4100.0,15205.56746607,4100.0
2017-08-20,4091.01,4130.0,4000.0,4098.97,6157.07701149,4098.97
2017-08-21,3995.26,4099.03,3949.78,3995.26,9592.87691456,3995.26
2017-08-22,4045.6,4139.31,3600.0,4054.37,23793.83465471,4054.37
2017-08-23,4110.52,4248.97,4011.09,4122.97,14859.05521902,4122.97
2017-08-24,4310.96,4327.77,4082.57,4314.16,10873.68454348,4314.16
2017-08-25,4362.48,4449.98,4270.0,4362.47,9962.08581008,4362.47
2017-08-26,4333.04,4372.2,4232.43,4333.03,6572.1508273,4333.03
2017-08-27,4337.96,4393.3,4290.32,4339.8,4067.89204358,4339.8
2017-08-28,4365.01,4399.72,4169.01,4365.1,8509.58052548,4365.1
2017-08-29,4586.78,4649.78,4336.26,4590.0,11663.9143217,4590.0
2017-08-30,4573.79,4642.22,4479.0,4573.76,8982.21841025,4573.76
2017-08-31,4735.93,4765.21,4566.66,4741.48,8577.45351508,4741.48
2017-09-01,4876.3,4935.0,4671.09,4880.1,15524.15554724,4880.1
2017-09-02,4493.62,4979.9,4488.5,4493.63,17016.74711081,4493.63
2017-09-03,4580.46,4700.0,4385.0,4581.69,11151.40743169,4581.69
2017-09-04,4302.27,4624.72,4058.5,4315.92,24956.34188567,4315.92
2017-09-05,4441.72,4449.45,4001.93,4448.12,20577.86334486,4448.12
2017-09-06,4602.71,4649.23,4356.42,4603.2,17167.63667577,4603.2
2017-09-07,4614.5,4674.34,4475.0,4618.0,9447.80757287,4618.0
2017-09-08,4293.42,4679.97,4125.99,4293.48,22944.54370826,4293.48
2017-09-09,4322.85,4379.78,4164.0,4329.29,10648.36017792,4329.29
2017-09-10,4250.13,4334.38,4010.0,4250.09,14626.18244941,4250.09
2017-09-11,4209.41,4353.49,4092.4,4220.31,11319.2572681,4220.31
2017-09-12,4179.0,4377.65,4080.0,4179.0,13123.9793448,4179.0
2017-09-13,3927.56,4182.28,3720.01,3932.7,29213.08240847,3932.7
2017-09-14,3303.01,3934.74,3251.29,3313.98,39316.8652252,3313.98
2017-09-15,3769.96,3820.0,2972.01,3772.43,61852.84728682,3772.43
2017-09-16,3690.38,3872.9,3500.0,3700.79,23999.47960285,3700.79
2017-09-17,3692.55,3772.52,3463.0,3699.54,11659.61029743,3699.54
2017-09-18,4057.75,4122.7,3646.39,4059.64,17153.00215421,4059.64
2017-09-19,3909.91,4119.7,3848.35,3909.74,15457.39209073,3909.74
2017-09-20,3944.14,4050.0,3820.56,3956.65,10959.20104994,3956.65
2017-09-21,3618.18,3960.27,3573.0,3620.0,18318.83888203,3620.0
2017-09-22,3604.55,3761.84,3514.0,3601.62,15421.92939718,3601.62
2017-09-23,3741.92,3810.25,3552.0,3747.35,9821.31211675,3747.35
2017-09-24,3682.89,3783.25,3615.0,3682.89,6859.54277365,3682.89
2017-09-25,3916.6,3968.59,3658.31,3916.6,14795.2226504,3916.6
2017-09-26,3886.0,3970.0,3850.61,3889.1,10063.51964622,3889.1
2017-09-27,4199.0,4206.59,3870.0,4199.0,14758.98492721,4199.0
2017-09-28,4172.97,4270.01,4123.5,4173.78,10026.17344288,4173.78
2017-09-29,4161.43,4227.62,4022.02,4164.0,12159.68117722,4164.0
2017-09-30,4319.35,4349.0,4132.01,4325.0,7585.28320242,4325.0
2017-10-01,4346.01,4364.0,4216.0,4355.63,6932.19090696,4355.63
2017-10-02,4364.61,4453.0,4335.29,4367.0,8384.1379624,4367.0
2017-10-03,4297.92,4425.0,4218.0,4299.98,12437.53172662,4299.98
2017-10-04,4219.31,4343.0,4170.07,4225.2,8645.60642149,4225.2
2017-10-05,4351.48,4358.97,4137.96,4355.0,8157.69023431,4355.0
2017-10-06,4343.05,4425.0,4278.4,4348.89,8555.74289734,4348.89
2017-10-07,4445.01,4449.0,4312.82,4449.0,4058.56831036,4449.0
2017-10-08,4608.74,4612.0,4404.5,4608.77,10606.87990984,4608.77
2017-10-09,4746.0,4865.0,4541.0,4750.41,12824.84317527,4750.41
2017-10-10,4752.59,4909.97,4713.0,4752.59,11197.85740193,4752.59
2017-10-11,4801.55,4869.78,4700.0,4808.41,10510.28986684,4808.41
2017-10-12,5300.06,5388.0,4793.66,5305.27,19058.21841069,5305.27
2017-10-13,5625.84,5846.43,5295.01,5625.85,28290.67287411,5625.85
2017-10-14,5710.22,5767.14,5558.26,5717.0,8080.77373388,5717.0
2017-10-15,5680.0,5830.0,5415.0,5681.0,11943.23104898,5681.0
2017-10-16,5712.13,5747.97,5548.0,5715.0,8811.6031586,5715.0
2017-10-17,5566.34,5807.11,5506.78,5566.34,9656.70773416,5566.34
2017-10-18,5568.6,5599.99,5101.36,5568.6,18578.27248191,5568.6
2017-10-19,5714.0,5735.14,5512.06,5723.98,10405.37001151,5723.98
2017-10-20,5984.76,6074.0,5589.8,5987.27,14675.1859853,5987.27
2017-10-21,6073.29,6180.0,5871.0,6084.35,15606.56904924,6084.35
2017-10-22,5921.0,6084.28,5700.0,5921.0,12000.96943424,5921.0
2017-10-23,5849.34,6045.34,5617.75,5853.92,15288.52542125,5853.92
2017-10-24,5510.05,5884.35,5453.01,5518.32,17536.13455194,5518.32
2017-10-25,5674.13,5715.99,5366.0,5688.17,12184.10439945,5688.17
2017-10-26,5873.06,5988.0,5660.65,5873.05,12111.94902977,5873.05
2017-10-27,5777.23,5994.06,5674.06,5779.98,11975.50948412,5779.98
2017-10-28,5737.41,5875.66,5646.18,5747.1,5999.69628681,5747.1
2017-10-29,6170.21,6316.85,5683.0,6170.22,15643.48468847,6170.22
2017-10-30,6098.79,6229.77,6024.03,6098.79,9705.37039182,6098.79
2017-10-31,6372.01,6420.0,6072.81,6379.19,13352.51694831,6379.19
2017-11-01,6656.78,6669.78,6340.01,6665.36,12031.01615136,6665.36
2017-11-02,7033.0,7354.1,6627.24,7033.0,27406.71080149,7033.0
2017-11-03,7200.02,7500.0,6925.22,7205.89,16254.31694836,7205.89
2017-11-04,7413.46,7569.9,6994.0,7415.56,8857.9793481,7415.56
2017-11-05,7317.51,7590.0,7275.16,7313.23,9124.45530452,7313.23
2017-11-07,6943.41,7421.39,6922.07,6960.4,19335.65776668,6960.4
2017-11-08,7120.78,7244.69,6943.67,7127.57,11627.94724112,7127.57
2017-11-09,7455.88,7888.0,7080.01,7468.0,24678.2489497,7468.0
2017-11-10,7149.87,7490.0,7061.2,7149.87,14807.73802511,7149.87
2017-11-11,6586.11,7343.18,6429.44,6588.18,26601.50811079,6588.18
2017-11-12,6355.03,6820.0,6218.0,6355.13,14959.77362314,6355.13
2017-11-13,5883.45,6488.88,5555.55,5883.56,37298.29339115,5883.56
2017-11-14,6512.83,6775.75,5846.0,6512.83,27217.61940279,6512.83
2017-11-15,6595.19,6750.0,6466.88,6608.85,12058.84620573,6608.85
2017-11-16,7294.46,7350.0,6607.49,7294.47,16887.64915412,7294.47
2017-11-17,7825.96,7976.79,7120.85,7830.88,19286.37934533,7830.88
2017-11-18,7686.17,7997.0,7528.5,7685.17,17732.77619475,7685.17
2017-11-19,7775.84,7858.0,7431.54,7775.84,7326.47989418,7775.84
2017-11-20,8008.39,8087.35,7675.0,8016.58,8305.06655487,8016.58
2017-11-21,8202.14,8269.99,7900.0,8201.03,8182.55462445,8201.03
2017-11-22,8080.47,8354.46,7770.0,8084.01,13686.61202403,8084.01
2017-11-23,8207.56,8310.89,8045.76,8214.69,8078.50009089,8214.69
2017-11-24,7990.0,8279.76,7990.0,7990.0,7785.9951044,7990.0
2017-11-25,8190.08,8340.0,7876.0,8199.19,9316.51010243,8199.19
2017-11-26,8710.01,8737.0,8114.78,8718.0,11611.16588697,8718.0
2017-11-27,9265.05,9366.6,8538.2,9267.48,12035.00590555,9267.48
2017-11-28,9699.0,9721.7,9267.0,9708.93,13273.29203576,9708.93
2017-11-29,9855.0,9968.0,9582.25,9867.76,11212.03489532,9867.76
2017-11-30,9800.62,11395.0,9250.0,9805.82,33378.83559495,9805.82
2017-12-01,9926.14,10618.29,9000.0,9939.99,25437.75904115,9939.99
2017-12-02,10841.0,10949.89,9370.11,10848.89,16706.35548422,10848.89
2017-12-03,10871.57,11200.0,10637.69,10872.0,9269.76730946,10872.0
2017-12-04,11230.29,11800.01,10513.16,11230.72,14218.787696,11230.72
2017-12-05,11596.0,11613.07,10850.0,11612.0,13634.54522499,11612.0
2017-12-06,11678.51,11850.0,11384.25,11683.93,11854.69638303,11683.93
2017-12-07,13602.91,13700.0,11659.8,13623.5,19801.46238279,13623.5
